,away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result
42,8,10,0,20.71050667,21.42133333,-0.92,-0.4336,3,50,0,3,3,1,23.57800533,20.00000853,1.849024,0.92,3,83.33333333,0,1
43,13,9,0,19.302784,23.476288,-1.2592,-1.885888,3,16.66666667,0,12,11,1,20.03573333,22.41866667,-0.5712,-0.264,3,25,0,0
44,11,12,0,20.77224533,23.21277867,-0.7152,-1.537728,3,16.66666667,0,4,1,1,22.83697067,20.33053867,1.253568,1.05696,3,83.33333333,0,1
45,6,4,1,22.69842133,20.26555733,0.28,0.944512,4,66.66666667,0,10,8,0,21.512,22.04885333,-0.85344,-0.696,4,40,0,0
46,4,1,1,23.26957653,20.19776427,0.6,1.6028544,5,85.71428571,0,15,9,0,20.161408,23.204928,-1.75072,-0.56,5,0,0,0
47,13,11,0,20.87858667,23.13493333,-0.6,-0.85696,5,20,0,8,10,0,20.91840533,22.18706667,-0.74688,0.76,5,40,0,1
48,12,12,0,21.46005333,23.03301333,-1.264,-1.168768,5,16.66666667,0,11,12,0,20.5511296,23.57022293,-1.8301824,-1.08,5,14.28571429,0,0
49,6,8,1,23.1043712,20.45940907,0.45536,1.3714304,5,57.14285714,0,1,2,1,23.29012907,21.42649088,1.46321152,1.6112,5,87.5,0,1
50,3,5,1,24.27264853,20.63304533,0.92,1.898176,5,100,0,9,10,1,21.088,20.4956,0.368,0.4,7,66.66666667,0,0
51,14,6,0,19.56458667,22.81066667,-1.464,-1.332928,5,16.66666667,0,10,9,1,20.6422272,23.6310304,-1.1087104,-1.08,5,28.57142857,0,1
52,13,11,0,20.70286933,23.20794667,-0.88,-1.085568,1,16.66666667,0,15,9,0,20.06245973,23.63060907,-2.000576,-1.048,1,0,0,0
53,5,4,1,23.15873707,20.47911253,0.824,1.3556096,2,71.42857143,0,11,10,0,20.8704,20.79648,0.0944,0.12,1,50,0,1
54,14,6,0,18.98500267,23.24853333,-1.7712,-1.6663424,1,14.28571429,0,13,12,0,20.64090368,23.21617835,-1.66414592,-1.064,1,12.5,0,0
55,2,5,1,23.81811883,20.50643627,0.936,1.7185408,2,100,0,12,8,0,21.47626667,22.63908267,-1.282752,-1.1568,3,33.33333333,0,0
56,4,3,1,23.91240427,20.35000683,1.3616,1.8792192,7,85.71428571,0,2,2,1,23.63210325,20.9411927,1.770569216,1.88896,2,88.88888889,0,1
57,10,12,1,21.52804267,22.62641067,-0.8112,-0.7350144,2,28.57142857,0,9,9,1,21.51378176,22.23815765,-0.28696832,-0.264,2,37.5,0,1
58,3,1,1,23.68232789,20.09154475,1.08,1.88228352,4,87.5,0,8,10,1,21.69632,21.037184,0.67552,0.696,3,60,0,0
59,12,8,0,21.28101333,23.01126613,-0.24,-1.4262016,3,28.57142857,0,7,8,0,22.28349696,21.36752725,0.49714432,1.08,5,50,0,1
60,9,10,1,21.43472427,21.74965333,-1.136,-0.197504,6,50,0,6,4,0,22.92698965,21.38329003,0.48448768,0.7008,5,62.5,0,1
61,2,5,1,23.95449506,20.50514901,1.1488,1.77483264,5,100,0,15,9,0,19.89996779,23.60448725,-2.0004608,-1.2384,6,0,0,0
62,8,10,0,22.197056,21.8297472,-0.04,0.340416,3,50,0,5,3,0,23.66325675,21.48000546,0.90337536,1.136,5,75,0,1
63,12,8,0,21.07481067,23.25901291,-0.592,-1.54096128,4,25,0,4,3,1,23.9806054,21.43400437,1.122700288,1.3088,2,77.77777778,0,1
64,8,10,0,22.0076448,22.51379776,-0.432,-0.1276672,2,42.85714286,0,6,8,1,22.67679757,21.1440218,0.797715456,1.264,4,55.55555556,0,0
65,14,12,0,21.11272294,23.57294268,-1.17216,-1.931316736,7,11.11111111,0,8,9,1,22.21102541,22.05719279,0.370425344,0.3888,7,44.44444444,0,1
66,5,4,1,23.34159172,21.17329869,0.0592,0.987590144,3,66.66666667,0,1,5,1,23.44359605,20.12411921,1.619866112,1.4384,2,100,0,1
67,13,6,1,20.18800213,23.19882667,-0.81696,-0.73307392,7,25,0,11,11,1,21.26229547,22.41635733,-0.4684544,-0.6112,7,28.57142857,0,1
68,8,10,1,22.00611584,22.45103821,-0.1456,0.09786624,3,50,0,12,8,0,21.3265152,23.60721033,-1.832769024,-1.32544,3,22.22222222,0,1
69,5,4,0,23.07327338,22.13863895,-0.35264,0.390072115,4,60,0,15,9,0,19.63997423,23.1635898,-1.80036864,-1.19072,6,0,0,0
70,1,5,1,23.95487684,20.49929537,1.11904,1.69589289,4,100,0,10,10,0,21.21444608,22.39972267,-0.7580032,1.008,7,42.85714286,0,0
71,9,11,1,22.00983637,22.19975253,-0.304,0.22523648,7,37.5,0,4,1,1,23.94586231,20.9132358,1.705826816,1.445568,7,88.88888889,0,1
72,8,10,0,21.72489267,22.40083057,-0.31648,-0.121707008,7,44.44444444,0,6,9,1,22.76882033,21.5124209,0.896340275,0.91104,7,50,0,1
73,7,8,0,22.58143805,21.31521744,-0.235712,0.438172365,7,50,0,9,11,0,20.94120243,22.75980203,-0.419810816,0.11104,6,33.33333333,0,0
74,15,9,0,19.66197938,23.43087184,-1.464,-1.840294912,7,0,0,12,12,0,21.4891008,23.10112853,-1.18801152,-0.144,7,25,0,1
75,12,8,1,21.50121216,23.00576826,-1.0736,-1.266215219,7,30,0,14,12,0,20.75684502,23.85835414,-2.145053389,-1.4512,7,10,0,0
76,2,2,1,24.1056826,21.2862875,0.7664,2.016455373,7,90,0,1,5,1,24.16390147,19.93276963,1.956714312,1.55072,7,100,0,1
77,12,10,0,20.5048902,22.91977813,-1.5088,-1.20640256,7,37.5,0,13,6,0,20.41706837,23.55906133,-1.186459136,-0.088,7,22.22222222,0,0
78,4,3,1,24.18448432,21.61387016,0.48928,1.49816023,7,80,0,3,1,1,24.15668985,20.06392197,1.964661453,1.7564544,7,90,0,0
79,7,8,1,22.86515044,21.35217395,0.2114304,0.750537892,2,54.54545455,0,4,1,0,23.32535188,19.97113758,1.371729162,1.20516352,1,81.81818182,0,1
80,9,10,1,21.25391216,22.53582251,-0.80704,-0.565122048,1,44.44444444,0,11,12,1,22.04128064,23.08090283,-0.550409216,0.2848,1,33.33333333,0,1
81,9,10,0,21.77991414,23.12066445,-0.853184,-0.697365606,3,40,0,14,12,0,21.20547602,24.55334998,-2.316042711,-1.76096,1,9.090909091,0,0
82,4,2,0,23.48454608,21.06903,0.41312,1.413164298,2,81.81818182,0,5,4,1,23.3586187,21.66091116,0.712057692,1.16064,7,63.63636364,0,1
83,15,9,0,20.32958351,23.59469747,-1.5712,-1.87223593,2,0,0,13,6,0,20.5336547,23.69724907,-1.349167309,-0.4704,2,20,0,1
84,3,3,1,23.26758745,21.29109613,0.591424,1.398528184,2,81.81818182,0,12,11,0,21.05296195,23.00784162,-0.735848653,-0.311168,3,30,0,0
85,11,8,1,22.66763639,23.00461461,-0.25888,-0.412972175,2,36.36363636,0,6,9,1,23.41505626,21.60993672,1.31707222,1.328832,4,54.54545455,0,1
86,10,10,0,21.08312973,22.54865801,-0.845632,-0.652097638,4,40,0,8,10,1,22.37393131,22.49653156,-0.157892485,0.3568,4,45.45454545,0,0
87,6,9,1,22.81204501,21.48794937,-0.60736,1.253657776,5,58.33333333,0,1,5,1,23.37112118,20.1462157,1.765371449,1.440576,7,100,0,0
88,10,12,1,22.15302451,22.54472226,-1.24896,-0.240327373,6,40,0,2,3,1,23.81406996,21.0328769,1.718822547,1.64704,5,83.33333333,0,1
89,15,9,0,20.14366681,22.63575798,-1.45696,-1.697788744,5,0,0,11,8,0,22.33410912,22.48369169,-0.53037774,-0.860352,5,33.33333333,0,1
90,12,11,0,20.84236956,23.6062733,-0.8432,-1.188678922,5,27.27272727,0,4,2,0,23.22763687,21.335224,0.930531439,2.111168,5,75,0,1
91,13,6,1,20.18692376,22.83779925,-1.253568,-0.879333847,5,27.27272727,0,7,8,0,22.45212035,21.36173916,0.400430313,0.8112,6,50,0,1
92,14,12,0,20.96438081,24.59267998,-1.537728,-2.252834169,6,8.333333333,0,6,4,1,23.16689496,21.76872893,0.769646154,1.128512,5,66.66666667,0,1
93,13,6,0,20.19953901,23.1702394,-1.4028544,-1.103467078,2,25,0,2,3,1,24.05125597,20.95963486,1.975058038,1.917632,2,84.61538462,0,1
94,11,12,0,21.85575294,23.03577781,-1.599168,-0.792261898,2,36.36363636,0,7,8,1,22.86169628,21.13939133,0.720344251,1.04896,2,53.84615385,0,0
95,10,10,1,21.26650378,22.3989264,-0.4765056,-0.321678111,4,45.45454545,0,11,8,1,22.86728729,21.38695335,0.175697808,-0.0882816,2,38.46153846,0,1
96,14,12,0,20.63817132,24.67414399,-1.8301824,-2.402267335,2,7.692307692,0,1,5,0,23.25689694,20.63697256,1.212297159,0.9524608,2,92.30769231,0,1
97,6,9,1,22.76963601,21.7503595,-0.285888,1.202926221,2,61.53846154,0,5,4,1,23.53351597,21.28164981,1.215716923,1.5028096,2,69.23076923,0,1
98,5,1,1,22.94028151,20.13691006,1.064,1.29738333,7,83.33333333,0,4,2,1,23.98210949,21.93484586,1.344425151,2.2889344,2,76.92307692,0,0
99,15,9,0,19.51493344,23.10860638,-1.765568,-1.958230995,2,0,0,10,10,0,22.25914505,22.39722525,-0.326313988,0.08544,4,41.66666667,0,1
100,15,9,0,19.65194676,23.20688511,-1.6124544,-1.766584796,4,0,0.2,1,5,1,23.60551755,20.24291138,1.569837728,1.36196864,4,92.85714286,0,1
101,3,1,1,23.2022252,20.10952805,1.2512,1.437906664,4,84.61538462,0,11,10,0,21.61320302,22.86914112,-0.657342489,0.2064,4,41.66666667,0,0
102,12,11,0,21.54056231,24.28501864,-1.27456,-1.550943138,6,25,0,8,10,1,22.52731604,21.9577802,-0.06105119,0.268352,4,46.15384615,0,1
103,9,8,1,23.24382983,21.70956268,-0.407104,0.540558246,6,42.85714286,-0.2,7,10,1,23.02185283,21.36622416,0.551159048,0.8146816,2,50,0,1
104,11,10,0,21.64056242,23.1953129,-0.78120448,-0.925873991,2,38.46153846,0,15,9,0,20.1215574,23.46550809,-1.813267837,-1.352576,2,0,0,0
105,7,9,0,22.28237547,22.4002876,-0.8287104,0.362340977,6,57.14285714,-0.6,14,12,0,20.24387039,24.73931519,-2.521813868,-1.808768,6,7.142857143,0,0
106,2,3,1,24.24100478,20.43437455,1.0731392,2.18004643,7,85.71428571,-0.4,8,8,0,21.95602369,21.91151306,-0.023724599,0.239168,7,50,0,0
107,11,12,1,22.48460235,22.09528891,-0.6793344,-0.033809519,7,41.66666667,0,13,6,0,19.82629787,23.53619152,-1.482773662,-0.17632,7,23.07692308,0,1
108,3,1,1,23.46178016,20.43762244,1.40096,1.550325331,3,85.71428571,-0.6,13,11,0,21.03244985,24.42801491,-1.84075451,-0.8489344,3,23.07692308,0,0
109,1,5,1,23.78441404,20.59432911,1.495232,1.655870182,5,93.33333333,-0.4,4,4,1,23.82681278,21.09198651,1.572573538,1.80224768,7,71.42857143,0,0
110,8,8,0,21.81481895,22.32921045,-0.03085568,-0.41897968,3,46.66666667,-0.4,10,8,0,22.66173053,22.36765014,-0.167553403,0.32937472,4,40,0,0
111,13,11,0,21.42595988,24.74241193,-1.619648,-2.072603608,5,21.42857143,0,11,12,0,21.85434855,22.67623113,-0.627047615,0.42784,5,38.46153846,0,0
112,5,2,0,23.18568759,22.39787669,0.130496,0.675540121,7,71.42857143,-0.6,14,12,0,20.32842964,24.79145215,-2.617451094,-2.0470144,6,6.666666667,0,0
113,3,1,1,23.96942413,20.95009795,1.720768,1.840260265,5,86.66666667,-0.6,13,6,1,20.8610383,22.69561988,-0.58621893,0.458944,5,28.57142857,0,0
114,5,4,0,23.41145022,21.67358921,0.117888,0.858058831,3,66.66666667,-0.6,9,10,1,22.51244994,23.45625032,-0.340699193,-0.23488,6,42.85714286,0,1
115,3,3,1,24.19280382,20.59749964,1.25851136,2.144037144,6,86.66666667,-0.4,7,10,1,23.41748226,21.15964599,1.040927238,1.25174528,7,53.33333333,0,0
116,3,1,1,24.1755393,20.49341169,1.9766144,2.072208212,1,87.5,-0.6,11,12,0,22.15014551,23.3409849,-1.101638092,-0.257728,1,35.71428571,0,0
117,9,10,1,22.55995995,22.86500026,-0.224963584,0.127440646,2,46.66666667,0.6,1,5,1,23.82753123,20.82546329,1.724696146,1.489574912,5,93.75,0,1
118,12,11,1,22.3407679,24.46059621,-0.6957184,-1.058082887,2,26.66666667,-0.6,13,6,0,20.42216397,23.15649591,-1.068975144,-0.2328448,2,26.66666667,0,1
119,15,9,0,20.99724592,23.97240647,-1.68996352,-1.850614269,7,0,0.4,5,4,0,22.82916018,21.88887137,0.286447065,1.041798144,2,62.5,0,1
120,3,3,1,24.62090972,20.74466638,1.606809088,2.315229715,2,87.5,-0.6,10,8,0,22.36938443,22.01412011,-0.334042722,0.063499776,5,37.5,0,1
121,8,8,1,21.57185516,22.10336836,0.175315456,-0.135183744,5,50,0.2,7,10,0,23.00065248,22.19438346,0.23274179,0.401396224,2,50,0,0
122,5,2,1,23.29855008,22.16830135,0.5043968,0.940432097,3,73.33333333,-0.6,6,9,1,22.82590038,22.05356341,0.889872781,1.2630656,7,60,0,0
123,1,5,1,23.86202499,20.76037063,1.5961856,1.779756917,4,94.11764706,-0.4,7,8,1,22.25748413,21.41602802,0.491853005,-0.2086656,3,52.94117647,0,0
124,5,4,1,23.16332814,21.3110971,-0.3056896,0.629157652,4,64.70588235,0.6,3,3,0,23.89672778,21.2457331,1.452183772,2.1341056,3,82.35294118,0,1
125,8,10,0,22.13385532,22.75550677,-0.2825472,-0.413806568,4,47.05882353,0.2,3,1,1,24.34043144,20.12806269,2.25776657,1.164130816,6,88.23529412,0,1
126,9,10,0,22.14796796,23.0920002,-0.579970867,-0.298047483,5,43.75,-0.2,14,12,0,20.51274371,24.58316172,-2.493960876,-2.03761152,7,6.25,0,1
127,12,6,1,21.47106451,22.92519673,-1.72228352,-0.255180115,5,31.25,0.2,4,2,1,23.63884006,21.20130775,1.352345677,1.43114752,4,75,0,1
128,10,8,1,22.54550754,21.81129609,-0.9256832,0.132765822,4,41.17647059,-0.6,13,11,0,22.27261432,24.7018103,-1.446466309,-1.27914752,5,25,0,0
129,15,9,0,20.59779674,24.07792517,-1.751970816,-1.880491416,5,0,0.2,6,9,0,21.72738697,22.64285073,0.111898225,0.41045248,4,56.25,0,1
130,1,5,1,23.98961999,21.0082965,1.67694848,1.823805533,2,94.44444444,-0.2,3,3,1,24.01738222,21.09658648,1.561747018,2.10728448,2,83.33333333,0,0
131,15,9,0,20.67823739,24.26234014,-2.001576653,-2.104393132,1,0,0.4,14,12,1,21.11019497,24.26652938,-1.5951687,-1.230089216,1,11.76470588,0,0
132,8,10,0,21.90708425,23.20440542,-0.82603776,-0.931045254,2,44.44444444,-0.6,13,11,0,22.28475813,25.09478157,-1.757173047,-1.623318016,2,23.52941176,0,0
133,11,12,0,21.45344974,23.67278792,-1.14346752,-1.481310474,7,33.33333333,0.6,4,2,1,23.91107205,20.62771287,1.681876542,1.744918016,2,76.47058824,0,1
134,9,8,1,23.36973937,21.91570354,-0.14054656,0.706212658,2,44.44444444,0.6,2,1,1,24.47234515,20.30245015,2.406213256,1.531304653,2,88.88888889,0,1
135,10,10,0,22.31837437,23.17360016,-0.863976694,-0.638437987,2,41.17647059,-0.6,6,9,1,22.38190958,22.31428058,0.68951858,0.928361984,2,58.82352941,0,1
136,6,4,0,22.63066251,21.94887768,-0.64455168,0.103326121,3,61.11111111,-0.4,8,8,0,22.2059873,22.03282242,-0.006517596,-0.56693248,3,50,0,1
137,5,9,1,22.90552766,21.7847578,-0.06296832,1.151614864,3,61.11111111,0.6,7,8,1,22.76478984,21.87625793,0.394785923,-0.053545984,3,52.63157895,0,1
138,4,2,1,24.22885764,20.70217029,1.00351744,1.745501233,5,77.77777778,-0.4,10,10,0,21.78803283,23.53888013,-1.110750389,0.212096,5,38.88888889,0,0
139,5,9,0,22.57442213,22.22780624,-0.450374656,0.521291891,2,57.89473684,0.6,3,3,0,23.66390578,21.77726919,0.849397614,1.285827584,6,78.94736842,0,1
140,12,6,0,20.84351828,23.34015738,-1.977826816,-0.804144092,7,29.41176471,0.2,9,8,0,23.19579149,22.33256283,0.164970126,0.450799821,5,42.10526316,0,1
141,11,12,0,21.36275979,24.03823034,-1.314774016,-1.585048379,5,31.25,0.2,8,10,1,22.59233407,23.16352433,-0.144836203,-0.278883021,5,47.36842105,0,1
142,14,12,0,21.08815598,24.4132235,-2.06414592,-1.87613496,6,11.11111111,0.6,6,8,1,23.01183188,21.75100635,0.715828739,0.357163213,2,55,0,1
143,13,11,0,22.4278065,25.14249193,-1.15657472,-2.005738438,5,22.22222222,0.6,7,4,0,22.35453001,22.55910214,-0.317339103,1.233438515,5,57.89473684,0,1
144,2,1,1,24.37787612,20.74196012,2.18129152,2.324970604,5,89.47368421,0.4,1,5,1,24.09169599,21.2566372,1.859044427,1.59165993,6,94.73684211,0,0
145,4,2,1,23.94308611,21.08173623,1.002813952,1.596400987,1,78.94736842,-0.6,15,9,1,21.54258991,23.60987211,-1.083514506,-1.4820608,7,5.555555556,0,1
146,2,1,1,24.63563423,21.06023476,2.345033216,2.459976484,1,90,-0.2,6,4,1,22.36362401,22.24728171,-0.053871282,1.186750812,1,60,0,0
147,14,12,0,20.87052478,23.9705788,-1.851316736,-1.700907968,2,10.52631579,0.6,3,3,1,23.93112462,21.42181535,1.279518091,1.628662067,2,80,0,1
148,11,12,0,20.97020783,23.75058427,-1.251819213,-1.468038703,2,29.41176471,-0.4,9,8,1,23.45663319,22.06605027,0.531976101,0.760639857,2,45,0,1
149,13,11,0,22.1422452,24.59399354,-1.125259776,-1.80459075,2,21.05263158,0.6,2,5,0,23.74002346,22.13864309,0.887235541,0.673327944,2,90,0,1
150,12,6,0,20.87481462,23.5721259,-1.982261453,-1.043315274,2,27.77777778,-0.2,8,10,1,22.59386726,22.41081947,0.084131037,-0.023106417,2,50,0,1
151,1,5,1,23.59201877,22.01091448,1.741558784,1.109788433,5,90.47619048,-0.6,11,12,0,20.77616627,23.32046742,-1.374430962,-0.8061824,5,27.77777778,0,0
152,5,8,1,22.8494655,21.40080508,0.740252365,0.772662991,7,57.14285714,-0.6,15,9,1,22.13407193,23.83789769,-0.466811605,-0.78564864,6,10.52631579,0,0
153,3,3,1,24.1448997,20.67078561,0.88544727,1.623614473,5,80.95238095,-0.4,10,10,0,21.95042626,23.3911041,-1.088600311,-0.0303232,7,36.84210526,0,1
154,6,4,0,22.59089921,22.24782537,-0.915641344,-0.443097026,6,57.14285714,-0.6,12,6,0,20.56651836,23.85770072,-1.434652219,0.41372416,5,26.31578947,0,1
155,7,10,1,23.0750938,21.79532224,-0.060830208,0.66730483,6,52.38095238,-0.4,4,2,0,24.10446889,21.76538899,0.877120789,1.795934413,7,75,0,1
156,3,3,0,23.55591976,20.37662849,0.508357816,1.098891579,1,77.27272727,-0.6,15,9,0,21.90725754,24.07031815,-0.973449284,-1.228518912,1,10,0,0
157,6,4,0,22.59271937,22.1182603,-0.932513075,-0.554477621,1,54.54545455,-0.4,12,12,0,21.14093301,23.01637393,-1.29954477,-0.84494592,1,26.31578947,0,0
158,5,8,1,23.2795724,21.32064406,1.192201892,1.218130393,2,59.09090909,-0.6,10,10,1,21.40034101,22.95288328,-0.670880249,0.17574144,2,40,0,0
159,1,5,1,23.23361501,22.12873158,1.593247027,1.087830746,2,90.90909091,-0.6,11,6,1,20.77321469,23.60616058,-0.947721775,0.530979328,2,30,0,0
160,9,8,1,23.08530656,21.65284021,-0.512437248,0.625580881,7,47.61904762,0.6,4,2,1,23.93357511,21.66231119,1.101696632,1.83674753,3,76.19047619,0,0
161,14,12,0,20.22975316,24.17646304,-2.081053389,-1.960726375,7,10,0.2,12,12,0,20.91274641,23.21309915,-1.439635816,-1.075956736,6,25,0,0
162,7,10,0,22.71007504,22.08625779,-0.448664166,0.133843864,6,50,0.2,1,5,1,23.85355868,22.2363186,1.470264597,0.938662355,5,91.30434783,0,1
163,4,2,0,23.64686009,22.12984895,0.402251162,0.481357305,3,72.72727273,-0.6,5,8,1,22.94365792,21.21651525,1.174504314,0.48573057,5,60.86956522,0,1
164,8,9,0,22.0595377,22.78224499,-0.960299725,-0.182966487,7,55,-0.6,11,6,0,21.15190509,24.15159513,-1.35817742,-0.175216538,5,28.57142857,0,0
165,15,9,0,21.87580604,24.00625452,-1.001261322,-1.178759427,6,9.523809524,0.6,2,1,1,24.15850739,21.54818781,2.367981187,1.625043722,7,90.47619048,0,1
166,10,10,0,21.28027281,22.68230663,-1.291181355,-0.736704199,5,38.0952381,-0.4,13,11,0,22.01379616,24.27519483,-1.8436726,-1.898654413,7,20,0,0
167,9,8,1,23.26824524,21.82227217,-0.009949798,0.900464705,3,50,0.6,6,4,1,22.87417549,21.69460824,-0.043582097,0.54940065,6,56.52173913,0,1
168,4,2,0,23.58415474,22.83721249,-0.278199071,-0.214914156,1,69.56521739,-0.6,3,3,1,23.59473581,20.65130279,1.279113263,1.902929654,7,78.26086957,0,0
169,7,9,1,22.44763016,22.57579599,-0.36823978,0.25362681,1,57.14285714,-0.6,12,12,0,20.89019713,22.85047932,-1.351708653,-1.060765389,1,23.80952381,0,1
170,8,10,0,21.90139337,22.66900623,-0.958931333,-0.492924909,2,47.82608696,-0.6,6,4,1,22.77934039,21.71568659,0.165134323,0.63952052,2,58.33333333,0,0
171,14,12,1,20.46380253,23.50117043,-1.464842711,-1.3685811,2,14.28571429,0.6,12,6,0,21.27152407,24.1212761,-1.486541936,-0.54017323,2,27.27272727,0,1
172,15,9,0,21.30064483,24.20500362,-1.401009058,-1.543007542,2,9.090909091,0.4,13,11,0,21.94437026,24.42015587,-2.07493808,-2.11892353,2,19.04761905,0,1
173,10,10,1,22.02421825,22.47917863,-0.432945084,0.010636641,2,40.90909091,0.4,2,1,1,24.32680591,21.03855025,2.494384949,1.900034978,2,90.90909091,0,1
